article_number,clause_number,sub_clause_number,toxic_label,content
26,7,2,1,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약의 유효기간은 2025년 3월 1일부터 2026년 2월 28일까지로 한다.
    ② ""갑""과 ""을""은 계약 만료 60일 전까지 갱신 의사나 변경 요청을 서면으로 알리지 않을 경우, 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""의 거래 과정에서 반복적으로 불공정 행위가 발생하는 경우 계약 갱신을 거절할 권리를 가진다.
    ④ 갱신 거절 시, ""갑""은 계약 종료 60일 전에 구체적인 사유를 서면으로 ""을""에게 통지해야 한다.
    ⑤ ""을""은 갱신 거절이 부당하다고 판단될 경우, 근거 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청을 접수한 날로부터 14일 안에 협의를 시작해야 하며, 이를 게을리하거나 거부해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, ""갑""이 협의 중단을 선언하면 조정 신청은 자동으로 기각된다.
    1. ""갑""이 협의 개시를 거부한 경우
    2. 협의 시작 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 도중 한쪽 당사자가 중단 의사를 명확히 밝힌 경우
"
26,7,3,1,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약의 유효기간은 2025년 3월 1일부터 2026년 2월 28일까지로 한다.
    ② ""갑""과 ""을""은 계약 만료 60일 전까지 갱신 의사나 변경 요청을 서면으로 알리지 않을 경우, 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""의 거래 과정에서 반복적으로 불공정 행위가 발생하는 경우 계약 갱신을 거절할 권리를 가진다.
    ④ 갱신 거절 시, ""갑""은 계약 종료 60일 전에 구체적인 사유를 서면으로 ""을""에게 통지해야 한다.
    ⑤ ""을""은 갱신 거절이 부당하다고 판단될 경우, 근거 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청을 접수한 날로부터 14일 안에 협의를 시작해야 하며, 이를 게을리하거나 거부해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, ""갑""이 협의 중단을 선언하면 조정 신청은 자동으로 기각된다.
    1. ""갑""이 협의 개시를 거부한 경우
    2. 협의 시작 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 도중 한쪽 당사자가 중단 의사를 명확히 밝힌 경우
"
26,1,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약의 유효기간은 2025년 3월 1일부터 2026년 2월 28일까지로 한다.
    ② ""갑""과 ""을""은 계약 만료 60일 전까지 갱신 의사나 변경 요청을 서면으로 알리지 않을 경우, 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""의 거래 과정에서 반복적으로 불공정 행위가 발생하는 경우 계약 갱신을 거절할 권리를 가진다.
    ④ 갱신 거절 시, ""갑""은 계약 종료 60일 전에 구체적인 사유를 서면으로 ""을""에게 통지해야 한다.
    ⑤ ""을""은 갱신 거절이 부당하다고 판단될 경우, 근거 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청을 접수한 날로부터 14일 안에 협의를 시작해야 하며, 이를 게을리하거나 거부해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 진행하는 경우, ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 협의 개시를 거부한 경우
    2. 협의 시작 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 도중 한쪽 당사자가 중단 의사를 명확히 밝힌 경우
"
26,2,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약의 유효기간은 2025년 3월 1일부터 2026년 2월 28일까지로 한다.
    ② ""갑""과 ""을""은 계약 만료 60일 전까지 갱신 의사나 변경 요청을 서면으로 알리지 않을 경우, 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""의 거래 과정에서 반복적으로 불공정 행위가 발생하는 경우 계약 갱신을 거절할 권리를 가진다.
    ④ 갱신 거절 시, ""갑""은 계약 종료 60일 전에 구체적인 사유를 서면으로 ""을""에게 통지해야 한다.
    ⑤ ""을""은 갱신 거절이 부당하다고 판단될 경우, 근거 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청을 접수한 날로부터 14일 안에 협의를 시작해야 하며, 이를 게을리하거나 거부해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 진행하는 경우, ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 협의 개시를 거부한 경우
    2. 협의 시작 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 도중 한쪽 당사자가 중단 의사를 명확히 밝힌 경우
"
26,3,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약의 유효기간은 2025년 3월 1일부터 2026년 2월 28일까지로 한다.
    ② ""갑""과 ""을""은 계약 만료 60일 전까지 갱신 의사나 변경 요청을 서면으로 알리지 않을 경우, 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""의 거래 과정에서 반복적으로 불공정 행위가 발생하는 경우 계약 갱신을 거절할 권리를 가진다.
    ④ 갱신 거절 시, ""갑""은 계약 종료 60일 전에 구체적인 사유를 서면으로 ""을""에게 통지해야 한다.
    ⑤ ""을""은 갱신 거절이 부당하다고 판단될 경우, 근거 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청을 접수한 날로부터 14일 안에 협의를 시작해야 하며, 이를 게을리하거나 거부해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 진행하는 경우, ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 협의 개시를 거부한 경우
    2. 협의 시작 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 도중 한쪽 당사자가 중단 의사를 명확히 밝힌 경우
"
26,4,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약의 유효기간은 2025년 3월 1일부터 2026년 2월 28일까지로 한다.
    ② ""갑""과 ""을""은 계약 만료 60일 전까지 갱신 의사나 변경 요청을 서면으로 알리지 않을 경우, 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""의 거래 과정에서 반복적으로 불공정 행위가 발생하는 경우 계약 갱신을 거절할 권리를 가진다.
    ④ 갱신 거절 시, ""갑""은 계약 종료 60일 전에 구체적인 사유를 서면으로 ""을""에게 통지해야 한다.
    ⑤ ""을""은 갱신 거절이 부당하다고 판단될 경우, 근거 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청을 접수한 날로부터 14일 안에 협의를 시작해야 하며, 이를 게을리하거나 거부해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 진행하는 경우, ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 협의 개시를 거부한 경우
    2. 협의 시작 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 도중 한쪽 당사자가 중단 의사를 명확히 밝힌 경우
"
26,5,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약의 유효기간은 2025년 3월 1일부터 2026년 2월 28일까지로 한다.
    ② ""갑""과 ""을""은 계약 만료 60일 전까지 갱신 의사나 변경 요청을 서면으로 알리지 않을 경우, 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""의 거래 과정에서 반복적으로 불공정 행위가 발생하는 경우 계약 갱신을 거절할 권리를 가진다.
    ④ 갱신 거절 시, ""갑""은 계약 종료 60일 전에 구체적인 사유를 서면으로 ""을""에게 통지해야 한다.
    ⑤ ""을""은 갱신 거절이 부당하다고 판단될 경우, 근거 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청을 접수한 날로부터 14일 안에 협의를 시작해야 하며, 이를 게을리하거나 거부해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 진행하는 경우, ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 협의 개시를 거부한 경우
    2. 협의 시작 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 도중 한쪽 당사자가 중단 의사를 명확히 밝힌 경우
"
26,6,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약의 유효기간은 2025년 3월 1일부터 2026년 2월 28일까지로 한다.
    ② ""갑""과 ""을""은 계약 만료 60일 전까지 갱신 의사나 변경 요청을 서면으로 알리지 않을 경우, 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""의 거래 과정에서 반복적으로 불공정 행위가 발생하는 경우 계약 갱신을 거절할 권리를 가진다.
    ④ 갱신 거절 시, ""갑""은 계약 종료 60일 전에 구체적인 사유를 서면으로 ""을""에게 통지해야 한다.
    ⑤ ""을""은 갱신 거절이 부당하다고 판단될 경우, 근거 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청을 접수한 날로부터 14일 안에 협의를 시작해야 하며, 이를 게을리하거나 거부해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 진행하는 경우, ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 협의 개시를 거부한 경우
    2. 협의 시작 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 도중 한쪽 당사자가 중단 의사를 명확히 밝힌 경우
"
26,7,0,1,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약의 유효기간은 2025년 3월 1일부터 2026년 2월 28일까지로 한다.
    ② ""갑""과 ""을""은 계약 만료 60일 전까지 갱신 의사나 변경 요청을 서면으로 알리지 않을 경우, 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""의 거래 과정에서 반복적으로 불공정 행위가 발생하는 경우 계약 갱신을 거절할 권리를 가진다.
    ④ 갱신 거절 시, ""갑""은 계약 종료 60일 전에 구체적인 사유를 서면으로 ""을""에게 통지해야 한다.
    ⑤ ""을""은 갱신 거절이 부당하다고 판단될 경우, 근거 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청을 접수한 날로부터 14일 안에 협의를 시작해야 하며, 이를 게을리하거나 거부해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 진행하는 경우, ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 협의 개시를 거부한 경우
    2. 협의 시작 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 도중 한쪽 당사자가 중단 의사를 명확히 밝힌 경우
"
26,7,1,1,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약의 유효기간은 2025년 3월 1일부터 2026년 2월 28일까지로 한다.
    ② ""갑""과 ""을""은 계약 만료 60일 전까지 갱신 의사나 변경 요청을 서면으로 알리지 않을 경우, 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""의 거래 과정에서 반복적으로 불공정 행위가 발생하는 경우 계약 갱신을 거절할 권리를 가진다.
    ④ 갱신 거절 시, ""갑""은 계약 종료 60일 전에 구체적인 사유를 서면으로 ""을""에게 통지해야 한다.
    ⑤ ""을""은 갱신 거절이 부당하다고 판단될 경우, 근거 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청을 접수한 날로부터 14일 안에 협의를 시작해야 하며, 이를 게을리하거나 거부해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 진행하는 경우, ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 협의 개시를 거부한 경우
    2. 협의 시작 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 도중 한쪽 당사자가 중단 의사를 명확히 밝힌 경우
"
26,7,2,1,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약의 유효기간은 2025년 3월 1일부터 2026년 2월 28일까지로 한다.
    ② ""갑""과 ""을""은 계약 만료 60일 전까지 갱신 의사나 변경 요청을 서면으로 알리지 않을 경우, 기존 조건으로 자동 연장된다.
    ③ ""갑""은 ""을""의 거래 과정에서 반복적으로 불공정 행위가 발생하는 경우 계약 갱신을 거절할 권리를 가진다.
    ④ 갱신 거절 시, ""갑""은 계약 종료 60일 전에 구체적인 사유를 서면으로 ""을""에게 통지해야 한다.
    ⑤ ""을""은 갱신 거절이 부당하다고 판단될 경우, 근거 자료를 첨부해 ""갑""에게 이의를 제기할 수 있다.
    ⑥ ""갑""은 이의 신청을 접수한 날로부터 14일 안에 협의를 시작해야 하며, 이를 게을리하거나 거부해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 진행하는 경우, ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 협의 개시를 거부한 경우
    2. 협의 시작 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 도중 한쪽 당사자가 중단 의사를 명확히 밝힌 경우
"
